,Ссылка,Подразделение,РИНЦ Author ID,SPIN,Scopus Author ID,Researher ID,ORCID ID,Профиль автора в РИНЦ,Профиль автора в Scopus,Профиль автора в Publons,Профиль автора в ORCID,Профиль автора в ResearchGate,Профиль автора в Google Scholar
64,/ru/glossary/b/bykova_elena_nikolaevna,каф инженерной геодезии,283785,3826-5530,56530711300,U-1728-2017,0000-0003-1727-801,http://elibrary.ru/author_items.asp?authorid=283785,https://www.scopus.com/authid/detail.uri?authorId=56530711300,https://publons.com/researcher/U-1728-2017/,https://orcid.org/0000-0003-1727-801X,https://www.researchgate.net/profile/Elena_Bykova4,https://scholar.google.ru/citations?view_op=list_works&hl=ru&user=FqRhOOYAAAAJ
65,/ru/glossary/b/bykova_olga_georgievna,каф информатики и компьютерных технологий,907283,3690-2049,57204706287,AAE-2682-2019,0000-0002-5691-0199,http://elibrary.ru/author_items.asp?authorid=907283,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57204706287,https://publons.com/researcher/AAE-2682-2019/,https://orcid.org/0000-0002-5691-0199,https://www.researchgate.net/profile/Olga_Bykova6,https://scholar.google.ru/citations?user=-_K_SbgAAAAJ
66,/ru/glossary/v/valkov_vyacheslav_aleksandrovich,каф инженерной геодезии,904064,8839-8141,57194544768,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=904064,https://www.scopus.com/authid/detail.uri?authorId=57194544768,Empty,Empty,Empty,Empty
67,/ru/glossary/v/varlakova_ekaterina_aleksandrovna,каф иностранных языков,1001791,4614-0103,57211289887,3261088,0000-0001-8635-9994,https://elibrary.ru/author_items.asp?authorid=1001791,https://www.scopus.com/authid/detail.uri?authorId=57211289887&amp%3Beid=2-s2.0-85073368601,https://publons.com/researcher/3261088/ekaterina-varlakova/,https://orcid.org/0000-0001-8635-9994,https://www.researchgate.net/profile/Ekaterina_Varlakova,https://scholar.google.ru/citations?view_op=list_works&hl=ru&user=l2P7nPEAAAAJ
68,/ru/glossary/v/vasilenko_natalya_valerevna,"каф экономики, учета и финансов",194822,Empty,57196052844,2297706,0000-0002-9031-6038,https://elibrary.ru/author_items.asp?authorid=194822,https://www.scopus.com/authid/detail.uri?authorId=57196052844,https://publons.com/researcher/2297706/natalia-v-vasilenko/,https://orcid.org/0000-0002-9031-6038,https://www.researchgate.net/profile/Natalia_Vasilenko3,https://scholar.google.com/citations?hl=ru&user=OCiEFzoAAAAJ&view_op=list_works&gmla=AJsN-F6hXy8oHbGkwfHY_yxgNUtocNo-n9FXQgXI2At1Zwit5RGLT2-m2ar-yV5yJbxyqBZmYD2aGqx6lN_JGI68W-0ZCI6bXFJ83xcr0OMwxcLGmySLAGTKgWF-ighx8cdtl94q2EV2
69,/ru/glossary/v/vasilev_yuriy_nikolaevich,каф организации и управления,794692,Empty,57191850218,3221951,0000-0002-5843-9353,http://elibrary.ru/author_profile.asp?id=794692,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=57191850218,https://publons.com/researcher/3221951//,https://orcid.org/0000-0002-5843-9353,https://www.researchgate.net/profile/Yurii_Vasilev,https://scholar.google.ru/citations?hl=ru&user=WS9_aRwAAAAJ&scilu=&scisig=AMD79ooAAAAAXdvpbziIePcThCssn7qGMGEaaPAB1QBD&gmla=AJsN-F5CbFojeZ172N1rOE5pENGsyOETyW4vHbqEWlWQYJ8Oncjd8Kx1FBwk-0Wc2SP7uJLlPaMn_5nGvYYoTEI9guHZbyI_G7r7iarF_pAjzGWTkYIVyJoPnzZwMhEPU3DVq_AvD9_fsr57qPuRWF6875xCmGsPRg&sciund=3754059762648124213
70,/ru/glossary/v/vasilev_vladimir_viktorovich,каф металлургии,903091,Empty,57196276810,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=903091,https://www.scopus.com/authid/detail.uri?authorId=57196276810&amp%3Beid=2-s2.0-85018348182,Empty,Empty,Empty,Empty
71,/ru/glossary/v/vasilev_nikolay_ivanovich,каф бурения скважин,136217,Empty,Empty,Empty,Empty,https://elibrary.ru/author_profile.asp?id=136217,Empty,Empty,Empty,Empty,Empty
72,/ru/glossary/v/vasilev_evgeniy_alekseevich,,185497,Empty,57188645545,1839867,Empty,https://elibrary.ru/author_items.asp?authorid=185497,https://www.scopus.com/authid/detail.uri?authorId=57188645545,https://publons.com/researcher/1839867/evgeny-a-vasilev/,Empty,Empty,Empty
73,/ru/glossary/v/vasilev_valentin_vsevolodovich,каф химических технологий и переработки энергоносителей,585458,3259-7046,Empty,Empty,Empty,https://elibrary.ru/author_items.asp?authorid=585458,Empty,Empty,Empty,Empty,Empty
74,/ru/glossary/v/vasilev_bogdan_yurevich,каф электроэнергетики и электромеханики,663373,Empty,55803115000,Empty,Empty,http://elibrary.ru/author_profile.asp?id=663373,https://www.scopus.com/authid/detail.uri?authorId=55803115000,Empty,Empty,Empty,Empty
75,/ru/glossary/v/vasileva_marina_aleksandrovna,каф философии,814691,3943-0706,Empty,3252945,0000-0002-8874-4623,https://elibrary.ru/author_items.asp?authorid=814691&pubrole=100&show_refs=1&show_option=0,Empty,https://publons.com/researcher/3252945/marina-vasilyeva/,https://orcid.org/0000-0002-8874-4623,https://www.researchgate.net/profile/Marina_Vasilyeva8?ev=hdr_xprf,https://scholar.google.com/citations?hl=ru
76,/ru/glossary/v/vasileva_natalya_vasilevna,каф автоматизации технологических процессов и производств,505198,9816-8607,57201009108,AAD-3342-2019,0000-0001-7408-7290,https://elibrary.ru/author_items.asp?authorid=505198&pubrole=100&show_refs=1&show_option=0,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57201009108&zone=,https://publons.com/researcher/AAD-3342-2019/,https://orcid.org/0000-0001-7408-7290,https://www.researchgate.net/profile/Natalia_Vasileva2,https://scholar.google.ru/citations?hl=ru&user=Z8kneQkAAAAJ
77,/ru/glossary/v/vasileva_anastasiya_dmitrievna,,988662,9112-7860,57208317309,Empty,Empty,https://elibrary.ru/author_items.asp?authorid=988662,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57208317309,Empty,Empty,Empty,Empty
78,/ru/glossary/v/vasileva_mariya_aleksandrovna,каф горных транспортных машин,825325,Empty,57117630800,M-6634-2016,0000-0003-2594-74810,http://elibrary.ru/author_profile.asp?id=825325,https://www.scopus.com/authid/detail.uri?authorId=57117630800,https://publons.com/researcher/M-6634-2016/,https://orcid.org/0000-0003-2594-74810,https://www.researchgate.net/profile/Maria_Vasilyeva6,https://scholar.google.ru/citations?hl=ru&user=bNvF2Q4AAAAJ&view_op=list_works&gmla=AJsN-F6w7TpQFg8SCzm25dDR860r8s7Vh1sa9n0m2pmGhJ9n-eD9hGKY8Cf8dLPwYvxDWRE91Tp_J_OxsDrENhhYzCRLeT3jwRXxMzUMwpedZYh0mhyF8Q3iaHsdaZ2jvAf9Sg8wGu0z
79,/ru/glossary/v/vahnin_nikolay_alekseevich,каф социологии и психологии,669244,Empty,57194472580,AAE-1329-2019,0000-0003-0450-484,http://elibrary.ru/author_profile.asp?id=669244,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57194472580&zone=,https://publons.com/researcher/AAE-1329-2019/,https://orcid.org/0000-0003-0450-484X,https://www.researchgate.net/profile/Na_Vakhnin,https://scholar.google.com/citations?user=mTxXjpEAAAAJ&hl=ru
80,/ru/glossary/v/vahnina_ekaterina_georgievna,каф философии,905739,5281-6174,57194462939,3274088,0000-0002-0650-2787,https://elibrary.ru/author_profile.asp?id=905739,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57194462939&zone=,https://publons.com/researcher/3274088/ekaterina-vakhnina/,https://orcid.org/0000-0002-0650-2787,https://www.researchgate.net/profile/Ekaterina_Vakhnina,https://scholar.google.com/citations?hl=ru&user=NG3YWsgAAAAJ&view_op=list_works&sortby=pubdate
81,/ru/glossary/v/vedrova_darya_aleksandrovna,каф разработки месторождений полезных ископаемых,30434084,Empty,Empty,Empty,Empty,https://elibrary.ru/item.asp?id=30434084,Empty,Empty,Empty,Empty,Empty
82,/ru/glossary/v/veprikov_anton_andreevich,каф электроэнергетики и электромеханики,1001360,9327-5690,57191822175,Empty,0000-0003-4641-2337,https://elibrary.ru/author_profile.asp?id=1001360,https://www.scopus.com/authid/detail.uri?authorId=57191822175,Empty,https://orcid.org/0000-0003-4641-2337,https://www.researchgate.net/profile/A_Veprikov,https://scholar.google.ru/citations?hl=ru&view_op=list_works&gmla=AJsN-F63XqIic7JFb7hOaQ-N01TjFLg_Yr9Ac7CFD7UC_SR57__XM9P-exSt613TIq8vTkTWKvazbS1bHbi_R0uC8K9uYp7bHRZZNsDsIX40-uZzoLO8ghN30HMhXtn2E8nkV0Pxc0A1&user=FHEs0yAAAAAJ
83,/ru/glossary/v/verbilo_pavel_eduardovich,каф строительства горных предприятий и подземных сооружений,883483,9276-0585,57190859525,AAH-2445-2019,0000-0001-6776-5866,https://elibrary.ru/author_items.asp?authorid=883483,https://www.scopus.com/authid/detail.uri?authorId=57190859525,https://publons.com/researcher/AAH-2445-2019/,https://orcid.org/0000-0001-6776-5866,https://www.researchgate.net/profile/Pavel_Verbilo2,https://scholar.google.ru/citations?view_op=list_works&hl=ru&user=_gFLVIUAAAAJ&gmla=AJsN-F5KzfdFiujTxB4y6CPv9xrsvs1QWVqaAj8yBArQe3n4cv4MKU2M1NkMlEODLXHwKE8wutHRkdLkG_PGbtVWGYfcIRF_tefmNaSQ7tQP4dy2PGCILO4LGUyMakEFmj0NM3bGRoI2fBsUs-pszHzG4VJ5XnWilQ
84,/ru/glossary/v/vershinin_mihail_iosifovich,каф механики,100096,1551-1920,57209774243,Empty,0000-0002-8884-9142,http://elibrary.ru/author_items.asp?authorid=100096,https://www2.scopus.com/authid/detail.uri?authorId=57209774243,Empty,https://orcid.org/0000-0002-8884-9142,https://www.researchgate.net/profile/Mikhail_Vershinin,https://scholar.google.ru/citations?user=09cs3GsAAAAJ&hl=ru
85,/ru/glossary/v/veselova_yuliya_albertovna,"каф экономики, учета и финансов",899368,8458-1600,Empty,3298640,0000-0002-2543-2083,http://elibrary.ru/author_profile.asp?id=899368,https://www.scopus.com/search/form.uri?display=basic,https://publons.com/researcher/3298640/iuliya-veselova/,https://orcid.org/0000-0002-2543-2083,https://www.researchgate.net/profile/Yuliya_Veselova2,https://scholar.google.com/citations?view_op=list_works&hl=ru&user=xo-Wp5cAAAAJ
86,/ru/glossary/v/vinogradov_sergey_alekseevich,,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty
87,/ru/glossary/v/vinogradov_evgeniy_aleksandrovich,каф разработки месторождений полезных ископаемых,902135,Empty,57193704226,3150509,0000-0001-5762-5990,http://elibrary.ru/author_items.asp?authorid=902135,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57193704226&zone=,https://publons.com/researcher/3150509/vinogradov-evgenii-alexandrovich,https://orcid.org/0000-0001-5762-5990,https://www.researchgate.net/profile/Evgenii_Vinogradov2,https://scholar.google.com/citations?user=S380Me4AAAAJ&hl=ru&oi=ao
88,/ru/glossary/v/vinogradov_yuriy_ivanovich,каф взрывного дела,909754,Empty,57208625767,3268447,0000-0003-1564-8902,http://elibrary.ru/author_items.asp?authorid=909754,https://www.scopus.com/authid/detail.uri?authorId=57208625767&amp%3Beid=2-s2.0-85065303258,https://publons.com/researcher/3268447/juriy-vinogradov/,https://orcid.org/0000-0003-1564-8902,https://www.researchgate.net/profile/Yuriy_Vinogradov,https://scholar.google.com/citations?view_op=list_works&hl=ru&user=KTW_otgAAAAJ&gmla=AJsN-F7AY6VLftYo6txgv2r5g-uCU-cPM-LiPy8T99QSJOHun17dJ5Lmv4mS7tR6Tsu02or29IrTQBIIUtTI39o8JJMZsCbNmcdzA7KiUExkqbHaflzUI2Lf8Crt3ECMk6rqs5HCqtd1rq08K7FEm5LM41fwL_z20Q
89,/ru/glossary/v/vinogradova_ekaterina_vadimovna,каф иностранных языков,1015994,1350-5344,57211207403,Empty,0000-0002-1948-0097,https://elibrary.ru/author_profile.asp?id=1015994,https://www.scopus.com/authid/detail.uri?authorId=57211207403,Empty,https://orcid.org/0000-0002-1948-0097,Empty,Empty
90,/ru/glossary/v/vinogradova_anna_aleksandrovna,каф метрологии и управления качеством,932109,7323-5634,57201772648,AAE-2019-2019,0000-0003-3084-3319,https://elibrary.ru/author_profile.asp?id=932109,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=57201772648&zone=,https://publons.com/researcher/AAE-2019-2019/,https://orcid.org/0000-0003-3084-3319,https://www.researchgate.net/profile/Anna_Vinogradova8,https://scholar.google.ru/citations?user=DNploiYAAAAJ&hl=ru
91,/ru/glossary/v/vodkaylo_ekaterina_gabrielovna,каф информатики и компьютерных технологий,580598,3889-2204,36599669700,F-3793-2017,0000-0002-6793-804,https://elibrary.ru/author_items.asp?authorid=580598&pubrole=100&show_refs=1&show_option=0,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=36599669700&zone=,https://publons.com/researcher/F-3793-2017,https://orcid.org/0000-0002-6793-804X,https://www.researchgate.net/profile/Ekaterina_Vodkailo,https://scholar.google.com/citations?view_op=list_works&hl=ru&user=KQha43AAAAAJ&gmla=AJsN-F4CeR9YcmtN9d1inDqduiPBxMG7tVRAS4UgPLDuTcL2Wd8vOyazbztf9xnhv4l61kvTztK9zv9qfn5aJY8rgg0WPK-qwE-p63vka-8Fn00ABY8z9bf4-oDUlgLyVnUlgjKCWVwTTTyNthiEpWn07fPEshRUbQ
92,/ru/glossary/v/vozbrannaya_tatyana_viktorovna,каф русского языка и литературы,908501,Empty,Empty,3239079,0000-0003-2290-146,http://elibrary.ru/author_profile.asp?id=908501,Empty,https://publons.com/researcher/3239079/tatiana-vozbrannaya/,https://orcid.org/0000-0003-2290-146X,https://www.researchgate.net/home,https://scholar.google.ru/citations?view_op=list_works&hl=ru&user=5tiKRsYAAAAJ
93,/ru/glossary/v/voytyuk_irina_nikolaevna,каф общей электротехники,827510,8204-0607,57188857615,N-5741-2016,0000-0003-2467-247,http://elibrary.ru/author_profile.asp?id=827510,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57188857615,https://publons.com/researcher/N-5741-2016/,https://orcid.org/0000-0003-2467-247X,https://www.researchgate.net/profile/Irina_Voytyuk/info,https://scholar.google.ru/citations?hl=ru&user=EhkiVqAAAAAJ&scilu=&scisig=AMD79ooAAAAAXe1AXSANItlF7Px1uNlmCvelhp1GiCTg&gmla=AJsN-F6GUCoR1ODk_cOE12gHm_5eqHAflTOah65qzaKzNX3pQyj-PH70ptpG9IOQIu69dJidaDKGxMjfELeZXVcArMyCIzuMup28ZBUcaUeZWkpoD6xiRcC03EMDRW99HoAZiLDd5z1da7PBM6nWr6T_MU0LZeiq1A&sciund=5086488082207967356
94,/ru/glossary/v/volohov_evgeniy_mihaylovich,каф маркшейдерского дела,290497,Empty,57196221055,Empty,Empty,https://elibrary.ru/author_profile.asp?authorid=290497,https://www.scopus.com/authid/detail.uri?authorId=57196221055&amp%3Beid=2-s2.0-85032301900,Empty,Empty,Empty,Empty
95,/ru/glossary/v/voloshinova_irina_valerevna,каф истории,667211,Empty,56178205600,Empty,0000-0001-5938-7551,http://elibrary.ru/author_profile.asp?id=667211,https://www.scopus.com/authid/detail.uri?authorId=56178205600,https://elibrary.ru/author_profile.asp?id=667211,https://orcid.org/0000-0001-5938-7551,https://www.researchgate.net/profile/Irina_Voloshinova,https://www.researchgate.net/profile/Irina_Voloshinova?ev=hdr_xprf
96,/ru/glossary/v/voronina_marianna_vladimirovna,каф. начертательной геометрии и графики,291210,3844-7261,57191883542,Q-5030-2017,0000-0002-7342-9807,http://elibrary.ru/author_items.asp?authorid=291210,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=57191883542,http://www.researcherid.com/rid/Q-5030-2017,https://orcid.org/0000-0002-7342-9807,https://www.researchgate.net/profile/Marianna_Voronina/unconfirmed,https://scholar.google.be/citations?user=OkwJZfkAAAAJ&hl=en&oi=ao
97,/ru/glossary/v/voronov_vladimir_aleksandrovich,,706677,Empty,Empty,Empty,Empty,http://elibrary.ru/author_profile.asp?id=706677,Empty,Empty,Empty,Empty,Empty
98,/ru/glossary/v/voroncova_natalya_ivanovna,каф геологии и разведки месторождений полезных ископаемых,291487,Empty,25634680400,Empty,Empty,http://elibrary.ru/author_profile.asp?id=291487,https://www.scopus.com/authid/detail.uri?authorId=25634680400,Empty,Empty,Empty,Empty
99,/ru/glossary/v/vyboldin_yuriy_konstantinovich,каф электронных систем,905476,Empty,6504391616,3225561,0000-0002-7813-9470,http://elibrary.ru/author_profile.asp?id=905476,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=6504391616,https://publons.com/researcher/3225561/yurii-vyboldin/,https://orcid.org/0000-0002-7813-9470,https://www.researchgate.net/profile/Y_Vyboldin,http://scipeople.ru/users/86747912/
100,/ru/glossary/v/vystrchil_mihail_georgievich,каф маркшейдерского дела,810066,Empty,57192377694,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=810066,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57192377694,Empty,Empty,Empty,Empty
101,/ru/glossary/g/gabov_viktor_vasilevich,каф машиностроения,292512,Empty,6508138888,3236438,0000-0002-6587-2446,http://elibrary.ru/author_items.asp?authorid=292512,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=6508138888&zone=,https://publons.com/researcher/3236438/gabov-victor/,https://orcid.org/0000-0002-6587-2446,https://www.researchgate.net/profile/Victor_Gabov,https://scholar.google.com/citations?user=l0BVwZEAAAAJ&hl=ru
102,/ru/glossary/g/gavrilchik_aleksandra_konstantinovna,,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty
103,/ru/glossary/g/gagarina_oksana_yurevna,каф иностранных языков,911449,Empty,Empty,Empty,0000-0002-3827-3325,http://elibrary.ru/author_items.asp?authorid=911449,Empty,https://publons.com/dashboard/settings/profile/,https://orcid.org/0000-0002-3827-3325,https://www.researchgate.net/profile/Oksana_Gagarina,https://scholar.google.ru/citations?view_op=list_works&hl=ru&user=ZWQuI5sAAAAJ
104,/ru/glossary/g/galevskiy_sergey_gennadevich,"каф экономики, учета и финансов",652419,Empty,21734513200,3270173,0000-0001-9196-2464,http://elibrary.ru/author_profile.asp?id=652419,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=21734513200,https://publons.com/researcher/3270173/sergei-galevskii/,https://orcid.org/0000-0001-9196-2464,https://www.researchgate.net/profile/Sergei_Galevskii,https://scholar.google.ru/citations?hl=ru&user=tgx1uHQAAAAJ
